nr,name,jahr,studierende_fh
08316,Emmendingen,2006,0
08316,Emmendingen,2007,0
08316,Emmendingen,2008,0
08316,Emmendingen,2009,0
08316,Emmendingen,2010,0
08316,Emmendingen,2011,0
08316,Emmendingen,2012,0
08316,Emmendingen,2013,0
08316,Emmendingen,2014,0
08316,Emmendingen,2015,0
08316,Emmendingen,2016,0
08316,Emmendingen,2017,0
08317,Ortenaukreis,1998,11.9
08317,Ortenaukreis,1999,11.5
08317,Ortenaukreis,2000,11.2
08317,Ortenaukreis,2001,11.4
08317,Ortenaukreis,2002,11.7
08317,Ortenaukreis,2003,11.4
08317,Ortenaukreis,2004,5.4
08317,Ortenaukreis,2005,5.4
08317,Ortenaukreis,2006,5.8
08317,Ortenaukreis,2007,5.6
08317,Ortenaukreis,2008,6
08317,Ortenaukreis,2009,6.8
08317,Ortenaukreis,2010,7.6
08317,Ortenaukreis,2011,9
08317,Ortenaukreis,2012,9.9
08317,Ortenaukreis,2013,10.5
08317,Ortenaukreis,2014,10.9
08317,Ortenaukreis,2015,10.9
08317,Ortenaukreis,2016,10.8
08317,Ortenaukreis,2017,10.3
08325,Rottweil,1998,0
08325,Rottweil,1999,0
08325,Rottweil,2000,0
08325,Rottweil,2001,0
08325,Rottweil,2002,0
08325,Rottweil,2003,0
08325,Rottweil,2004,0
08325,Rottweil,2005,0
08325,Rottweil,2006,0
08325,Rottweil,2007,0
08325,Rottweil,2008,0
08325,Rottweil,2009,0
08325,Rottweil,2010,0
08325,Rottweil,2011,0
08325,Rottweil,2012,0
08325,Rottweil,2013,0
08325,Rottweil,2014,0
08325,Rottweil,2015,0
08325,Rottweil,2016,0
08325,Rottweil,2017,0
08326,Schwarzwald-Baar-Kreis,1998,10.8
08326,Schwarzwald-Baar-Kreis,1999,11.6
08326,Schwarzwald-Baar-Kreis,2000,12.4
08326,Schwarzwald-Baar-Kreis,2001,13.9
08326,Schwarzwald-Baar-Kreis,2002,15.3
08326,Schwarzwald-Baar-Kreis,2003,16.1
08326,Schwarzwald-Baar-Kreis,2004,17
08326,Schwarzwald-Baar-Kreis,2005,17.5
08326,Schwarzwald-Baar-Kreis,2006,18.1
08326,Schwarzwald-Baar-Kreis,2007,17.6
08326,Schwarzwald-Baar-Kreis,2008,27.2
08326,Schwarzwald-Baar-Kreis,2009,29.4
08326,Schwarzwald-Baar-Kreis,2010,31
08326,Schwarzwald-Baar-Kreis,2011,34
08326,Schwarzwald-Baar-Kreis,2012,38
08326,Schwarzwald-Baar-Kreis,2013,40.2
08326,Schwarzwald-Baar-Kreis,2014,41.5
08326,Schwarzwald-Baar-Kreis,2015,41.3
08326,Schwarzwald-Baar-Kreis,2016,41.3
08326,Schwarzwald-Baar-Kreis,2017,40.2
08327,Tuttlingen,1998,0
08327,Tuttlingen,1999,0
08327,Tuttlingen,2000,0
08327,Tuttlingen,2001,0
08327,Tuttlingen,2002,0
08327,Tuttlingen,2003,0
08327,Tuttlingen,2004,0
08327,Tuttlingen,2005,0
08327,Tuttlingen,2006,0
08327,Tuttlingen,2007,0
08327,Tuttlingen,2008,0
08327,Tuttlingen,2009,0.9
08327,Tuttlingen,2010,1.5
08327,Tuttlingen,2011,2.7
08327,Tuttlingen,2012,3.6
08327,Tuttlingen,2013,4
08327,Tuttlingen,2014,4.3
08327,Tuttlingen,2015,4.6
08327,Tuttlingen,2016,4.7
08327,Tuttlingen,2017,4.7
08335,Konstanz,1998,10
08335,Konstanz,1999,10.3
08335,Konstanz,2000,11
08335,Konstanz,2001,11.6
08335,Konstanz,2002,12
08335,Konstanz,2003,12.3
08335,Konstanz,2004,12.6
08335,Konstanz,2005,12.9
08335,Konstanz,2006,13
08335,Konstanz,2007,12.2
08335,Konstanz,2008,12.2
08335,Konstanz,2009,13.3
08335,Konstanz,2010,14.2
08335,Konstanz,2011,15.7
08335,Konstanz,2012,16.7
08335,Konstanz,2013,17.4
08335,Konstanz,2014,17.6
08335,Konstanz,2015,18.6
08335,Konstanz,2016,18.6
08335,Konstanz,2017,18.1
08336,Lörrach,1998,0
08336,Lörrach,1999,0
08336,Lörrach,2000,0
08336,Lörrach,2001,0
08336,Lörrach,2002,0
08336,Lörrach,2003,0
08336,Lörrach,2004,0
08336,Lörrach,2005,0
08336,Lörrach,2006,0
08336,Lörrach,2007,0
08336,Lörrach,2008,6.9
08336,Lörrach,2009,7.6
08336,Lörrach,2010,7.7
08336,Lörrach,2011,8.2
08336,Lörrach,2012,9.1
08336,Lörrach,2013,9.3
08336,Lörrach,2014,9.4
08336,Lörrach,2015,9.2
08336,Lörrach,2016,9.2
08336,Lörrach,2017,9.1
08337,Waldshut,1998,0
08337,Waldshut,1999,0
08337,Waldshut,2000,0
08337,Waldshut,2001,0
08337,Waldshut,2002,0
08337,Waldshut,2003,0
08337,Waldshut,2004,0
08337,Waldshut,2005,0
08337,Waldshut,2006,0
08337,Waldshut,2007,0
08337,Waldshut,2008,0
08337,Waldshut,2009,0
08337,Waldshut,2010,0
08337,Waldshut,2011,0
08337,Waldshut,2012,0
08337,Waldshut,2013,0
08337,Waldshut,2014,0
08337,Waldshut,2015,0
08337,Waldshut,2016,0
08337,Waldshut,2017,0
08415,Reutlingen,1998,11.2
08415,Reutlingen,1999,11.6
08415,Reutlingen,2000,11.7
08415,Reutlingen,2001,11.5
08415,Reutlingen,2002,11.7
08415,Reutlingen,2003,11.5
08415,Reutlingen,2004,12
08415,Reutlingen,2005,12.4
08415,Reutlingen,2006,12.4
08415,Reutlingen,2007,12.1
08415,Reutlingen,2008,14
08415,Reutlingen,2009,15.5
08415,Reutlingen,2010,16
08415,Reutlingen,2011,17.4
08415,Reutlingen,2012,18.7
08415,Reutlingen,2013,20.1
08415,Reutlingen,2014,21.1
08415,Reutlingen,2015,20.7
08415,Reutlingen,2016,20.5
08415,Reutlingen,2017,20.2
08416,Tübingen,1998,2.1
08416,Tübingen,1999,1.6
08416,Tübingen,2000,1.8
08416,Tübingen,2001,1.8
08416,Tübingen,2002,1.7
08416,Tübingen,2003,1.8
08416,Tübingen,2004,1.8
08416,Tübingen,2005,1.7
08416,Tübingen,2006,1.8
08416,Tübingen,2007,1.9
08416,Tübingen,2008,2
08416,Tübingen,2009,2.4
08416,Tübingen,2010,2.6
08416,Tübingen,2011,3.3
08416,Tübingen,2012,4
08416,Tübingen,2013,4.4
08416,Tübingen,2014,4.5
08416,Tübingen,2015,4.5
08416,Tübingen,2016,4.7
08416,Tübingen,2017,4.7
08417,Zollernalbkreis,1998,3.4
08417,Zollernalbkreis,1999,4
08417,Zollernalbkreis,2000,4.3
08417,Zollernalbkreis,2001,5.1
08417,Zollernalbkreis,2002,5.9
08417,Zollernalbkreis,2003,6.9
08417,Zollernalbkreis,2004,7.2
08417,Zollernalbkreis,2005,7.3
08417,Zollernalbkreis,2006,7.4
08417,Zollernalbkreis,2007,6.4
08417,Zollernalbkreis,2008,6.3
08417,Zollernalbkreis,2009,6.9
08417,Zollernalbkreis,2010,7.1
08417,Zollernalbkreis,2011,7.8
08417,Zollernalbkreis,2012,8.5
08417,Zollernalbkreis,2013,9.5
08417,Zollernalbkreis,2014,10.1
08417,Zollernalbkreis,2015,10.6
08417,Zollernalbkreis,2016,11
08417,Zollernalbkreis,2017,22
08421,"Ulm, Stadt",1998,15.8
08421,"Ulm, Stadt",1999,16.6
08421,"Ulm, Stadt",2000,17.9
08421,"Ulm, Stadt",2001,19.3
08421,"Ulm, Stadt",2002,21.5
08421,"Ulm, Stadt",2003,22.8
08421,"Ulm, Stadt",2004,25
08421,"Ulm, Stadt",2005,25.5
08421,"Ulm, Stadt",2006,25.9
08421,"Ulm, Stadt",2007,25.5
08421,"Ulm, Stadt",2008,25.7
08421,"Ulm, Stadt",2009,28.3
08421,"Ulm, Stadt",2010,29.9
08421,"Ulm, Stadt",2011,33.1
08421,"Ulm, Stadt",2012,34.1
08421,"Ulm, Stadt",2013,34.9
08421,"Ulm, Stadt",2014,33.9
08421,"Ulm, Stadt",2015,34.6
08421,"Ulm, Stadt",2016,33.3
08421,"Ulm, Stadt",2017,33
08425,Alb-Donau-Kreis,1998,0
08425,Alb-Donau-Kreis,1999,0
08425,Alb-Donau-Kreis,2000,0
08425,Alb-Donau-Kreis,2001,0
08425,Alb-Donau-Kreis,2002,0
08425,Alb-Donau-Kreis,2003,0
08425,Alb-Donau-Kreis,2004,0
08425,Alb-Donau-Kreis,2005,0
08425,Alb-Donau-Kreis,2006,0
08425,Alb-Donau-Kreis,2007,0
08425,Alb-Donau-Kreis,2008,0
08425,Alb-Donau-Kreis,2009,0
08425,Alb-Donau-Kreis,2010,0
08425,Alb-Donau-Kreis,2011,0
08425,Alb-Donau-Kreis,2012,0
08425,Alb-Donau-Kreis,2013,0
08425,Alb-Donau-Kreis,2014,0
08425,Alb-Donau-Kreis,2015,0
08425,Alb-Donau-Kreis,2016,0
08425,Alb-Donau-Kreis,2017,0
08426,Biberach,1998,7.7
08426,Biberach,1999,7.5
08426,Biberach,2000,7.2
08426,Biberach,2001,7.5
08426,Biberach,2002,8.2
08426,Biberach,2003,8.8
08426,Biberach,2004,9.3
08426,Biberach,2005,9.4
08426,Biberach,2006,9.6
08426,Biberach,2007,10.4
08426,Biberach,2008,12.7
08426,Biberach,2009,14.8
08426,Biberach,2010,17.5
08426,Biberach,2011,20.2
08426,Biberach,2012,23.1
08426,Biberach,2013,25.1
08426,Biberach,2014,28.4
08426,Biberach,2015,29.2
08426,Biberach,2016,30.9
08426,Biberach,2017,32.3
08435,Bodenseekreis,1998,0
08435,Bodenseekreis,1999,0
08435,Bodenseekreis,2000,0
08435,Bodenseekreis,2001,0
08435,Bodenseekreis,2002,0
08435,Bodenseekreis,2003,0
08435,Bodenseekreis,2004,0
08435,Bodenseekreis,2005,0
08435,Bodenseekreis,2006,0
08435,Bodenseekreis,2007,0
08435,Bodenseekreis,2008,3.6
08435,Bodenseekreis,2009,3.8
08435,Bodenseekreis,2010,3.8
08435,Bodenseekreis,2011,4.6
08435,Bodenseekreis,2012,5.8
08435,Bodenseekreis,2013,6.7
08435,Bodenseekreis,2014,6.6
08435,Bodenseekreis,2015,6
08435,Bodenseekreis,2016,5.9
08435,Bodenseekreis,2017,5.8
08436,Ravensburg,1998,5.1
08436,Ravensburg,1999,5.1
08436,Ravensburg,2000,5.9
08436,Ravensburg,2001,6.4
08436,Ravensburg,2002,7.3
08436,Ravensburg,2003,8.1
08436,Ravensburg,2004,8.9
08436,Ravensburg,2005,9.4
08436,Ravensburg,2006,1.4
08436,Ravensburg,2007,9.8
08436,Ravensburg,2008,7.7
08436,Ravensburg,2009,17.5
08436,Ravensburg,2010,18.1
08436,Ravensburg,2011,19.9
08436,Ravensburg,2012,21.4
08436,Ravensburg,2013,22.6
08436,Ravensburg,2014,22.6
08436,Ravensburg,2015,22.2
08436,Ravensburg,2016,22.2
08436,Ravensburg,2017,21.6
08437,Sigmaringen,1998,5.5
08437,Sigmaringen,1999,5.5
08437,Sigmaringen,2000,5.9
08437,Sigmaringen,2001,6.2
08437,Sigmaringen,2002,6.8
08437,Sigmaringen,2003,7.6
08437,Sigmaringen,2004,8.1
08437,Sigmaringen,2005,8.7
08437,Sigmaringen,2006,8.8
08437,Sigmaringen,2007,7.7
08437,Sigmaringen,2008,8
08437,Sigmaringen,2009,9.3
08437,Sigmaringen,2010,9.9
08437,Sigmaringen,2011,10.3
08437,Sigmaringen,2012,10.7
08437,Sigmaringen,2013,10.9
08437,Sigmaringen,2014,11.8
08437,Sigmaringen,2015,11.1
08437,Sigmaringen,2016,11.7
08437,Sigmaringen,2017,11.7
09161,"Ingolstadt, Stadt",1998,6.1
09161,"Ingolstadt, Stadt",1999,7.5
09161,"Ingolstadt, Stadt",2000,9.2
09161,"Ingolstadt, Stadt",2001,11.2
09161,"Ingolstadt, Stadt",2002,13.2
09161,"Ingolstadt, Stadt",2003,14.8
09161,"Ingolstadt, Stadt",2004,16.1
09161,"Ingolstadt, Stadt",2005,17.2
09161,"Ingolstadt, Stadt",2006,17.4
09161,"Ingolstadt, Stadt",2007,17.7
09161,"Ingolstadt, Stadt",2008,19.4
09161,"Ingolstadt, Stadt",2009,22.6
09161,"Ingolstadt, Stadt",2010,25.2
09161,"Ingolstadt, Stadt",2011,29.2
09161,"Ingolstadt, Stadt",2012,34.4
09161,"Ingolstadt, Stadt",2013,38.2
09161,"Ingolstadt, Stadt",2014,38.9
09161,"Ingolstadt, Stadt",2015,39.3
09161,"Ingolstadt, Stadt",2016,39.5
09161,"Ingolstadt, Stadt",2017,40.1
09162,"München, Stadt",1998,12.3
09162,"München, Stadt",1999,11.7
09162,"München, Stadt",2000,11.3
09162,"München, Stadt",2001,11.2
09162,"München, Stadt",2002,11.4
09162,"München, Stadt",2003,11.5
09162,"München, Stadt",2004,11.7
09162,"München, Stadt",2005,11.7
09162,"München, Stadt",2006,11.5
09162,"München, Stadt",2007,11.3
09162,"München, Stadt",2008,12.7
09162,"München, Stadt",2009,13
09162,"München, Stadt",2010,14.1
09162,"München, Stadt",2011,15.3
09162,"München, Stadt",2012,16.1
09162,"München, Stadt",2013,16.5
09162,"München, Stadt",2014,16.4
09162,"München, Stadt",2015,16.4
09162,"München, Stadt",2016,16
09162,"München, Stadt",2017,21
09163,"Rosenheim, Stadt",1998,58
09163,"Rosenheim, Stadt",1999,55.6
09163,"Rosenheim, Stadt",2000,56.7
09163,"Rosenheim, Stadt",2001,56.2
09163,"Rosenheim, Stadt",2002,57.1
09163,"Rosenheim, Stadt",2003,57.3
09163,"Rosenheim, Stadt",2004,58
09163,"Rosenheim, Stadt",2005,61
09163,"Rosenheim, Stadt",2006,60
09163,"Rosenheim, Stadt",2007,58.4
09163,"Rosenheim, Stadt",2008,61.7
09163,"Rosenheim, Stadt",2009,66.1
09163,"Rosenheim, Stadt",2010,71.2
09163,"Rosenheim, Stadt",2011,78.4
09163,"Rosenheim, Stadt",2012,84.5
09163,"Rosenheim, Stadt",2013,91
09163,"Rosenheim, Stadt",2014,94.2
09163,"Rosenheim, Stadt",2015,96
09163,"Rosenheim, Stadt",2016,94.4
09163,"Rosenheim, Stadt",2017,86.2
09171,Altötting,1998,0
09171,Altötting,1999,0
09171,Altötting,2000,0
09171,Altötting,2001,0
09171,Altötting,2002,0
09171,Altötting,2003,0
09171,Altötting,2004,0
09171,Altötting,2005,0
09171,Altötting,2006,0
09171,Altötting,2007,0
09171,Altötting,2008,0
09171,Altötting,2009,0
09171,Altötting,2010,0
09171,Altötting,2011,0
09171,Altötting,2012,0
09171,Altötting,2013,0
09171,Altötting,2014,0
09171,Altötting,2015,0
09171,Altötting,2016,0
09171,Altötting,2017,1.6
09172,Berchtesgadener Land,1998,0
09172,Berchtesgadener Land,1999,0
09172,Berchtesgadener Land,2000,0
09172,Berchtesgadener Land,2001,0
09172,Berchtesgadener Land,2002,0
09172,Berchtesgadener Land,2003,0
09172,Berchtesgadener Land,2004,0
09172,Berchtesgadener Land,2005,0
09172,Berchtesgadener Land,2006,0
09172,Berchtesgadener Land,2007,0
09172,Berchtesgadener Land,2008,0
09172,Berchtesgadener Land,2009,0
09172,Berchtesgadener Land,2010,0
09172,Berchtesgadener Land,2011,0
09172,Berchtesgadener Land,2012,0
09172,Berchtesgadener Land,2013,0
09172,Berchtesgadener Land,2014,0
09172,Berchtesgadener Land,2015,0
09172,Berchtesgadener Land,2016,0
09172,Berchtesgadener Land,2017,0
09173,Bad Tölz-Wolfratshausen,1998,4.3
09173,Bad Tölz-Wolfratshausen,1999,4.2
09173,Bad Tölz-Wolfratshausen,2000,4.2
09173,Bad Tölz-Wolfratshausen,2001,4.5
09173,Bad Tölz-Wolfratshausen,2002,4.6
09173,Bad Tölz-Wolfratshausen,2003,4.9
09173,Bad Tölz-Wolfratshausen,2004,4.7
09173,Bad Tölz-Wolfratshausen,2005,4.5
09173,Bad Tölz-Wolfratshausen,2006,4.4
09173,Bad Tölz-Wolfratshausen,2007,4.2
09173,Bad Tölz-Wolfratshausen,2008,4.2
09173,Bad Tölz-Wolfratshausen,2009,4.4
09173,Bad Tölz-Wolfratshausen,2010,4.3
09173,Bad Tölz-Wolfratshausen,2011,4.5
09173,Bad Tölz-Wolfratshausen,2012,4.4
09173,Bad Tölz-Wolfratshausen,2013,4.4
09173,Bad Tölz-Wolfratshausen,2014,4.5
09173,Bad Tölz-Wolfratshausen,2015,4.9
09173,Bad Tölz-Wolfratshausen,2016,4.9
09173,Bad Tölz-Wolfratshausen,2017,5
09174,Dachau,1998,0
09174,Dachau,1999,0
09174,Dachau,2000,0
09174,Dachau,2001,0
09174,Dachau,2002,0
09174,Dachau,2003,0
09174,Dachau,2004,0
09174,Dachau,2005,0
09174,Dachau,2006,0
09174,Dachau,2007,0
09174,Dachau,2008,0
09174,Dachau,2009,0
09174,Dachau,2010,0
09174,Dachau,2011,0
09174,Dachau,2012,0
09174,Dachau,2013,0
09174,Dachau,2014,0
09174,Dachau,2015,0
09174,Dachau,2016,0
09174,Dachau,2017,0
09175,Ebersberg,1998,0
09175,Ebersberg,1999,0
09175,Ebersberg,2000,0
09175,Ebersberg,2001,0
09175,Ebersberg,2002,0
09175,Ebersberg,2003,0
09175,Ebersberg,2004,0
09175,Ebersberg,2005,0
09175,Ebersberg,2006,0
09175,Ebersberg,2007,0
09175,Ebersberg,2008,0
09175,Ebersberg,2009,0
09175,Ebersberg,2010,0
09175,Ebersberg,2011,0
09175,Ebersberg,2012,0
09175,Ebersberg,2013,0
09175,Ebersberg,2014,0
09175,Ebersberg,2015,0
09175,Ebersberg,2016,0
09175,Ebersberg,2017,0
09176,Eichstätt,1998,0
09176,Eichstätt,1999,0
09176,Eichstätt,2000,0
09176,Eichstätt,2001,0
09176,Eichstätt,2002,0
09176,Eichstätt,2003,0
09176,Eichstätt,2004,0
09176,Eichstätt,2005,0
09176,Eichstätt,2006,0
09176,Eichstätt,2007,0
09176,Eichstätt,2008,0
09176,Eichstätt,2009,0
09176,Eichstätt,2010,0
09176,Eichstätt,2011,0
09176,Eichstätt,2012,0
09176,Eichstätt,2013,0
09176,Eichstätt,2014,0
09176,Eichstätt,2015,0
09176,Eichstätt,2016,0
09176,Eichstätt,2017,0
09177,Erding,1998,0
09177,Erding,1999,0
09177,Erding,2000,0
09177,Erding,2001,0
09177,Erding,2002,0
09177,Erding,2003,0
09177,Erding,2004,0.8
09177,Erding,2005,2.2
09177,Erding,2006,4.5
09177,Erding,2007,6.8
09177,Erding,2008,9.2
09177,Erding,2009,11.9
09177,Erding,2010,14.6
09177,Erding,2011,17.4
09177,Erding,2012,17.2
09177,Erding,2013,16.6
09177,Erding,2014,16.6
09177,Erding,2015,21.7
09177,Erding,2016,20.4
09177,Erding,2017,0
09178,Freising,1998,15
09178,Freising,1999,15.4
09178,Freising,2000,15
09178,Freising,2001,15.2
09178,Freising,2002,16.5
09178,Freising,2003,17.8
09178,Freising,2004,17.9
09178,Freising,2005,17.6
09178,Freising,2006,16.9
09178,Freising,2007,15.6
09178,Freising,2008,16
09178,Freising,2009,17.8
09178,Freising,2010,19.1
09178,Freising,2011,22.4
09178,Freising,2012,22.7
09178,Freising,2013,22.6
09178,Freising,2014,23.4
09178,Freising,2015,0
09178,Freising,2016,22.8
09178,Freising,2017,22.6
09179,Fürstenfeldbruck,1998,0
09179,Fürstenfeldbruck,1999,0
09179,Fürstenfeldbruck,2000,0
09179,Fürstenfeldbruck,2001,0
09179,Fürstenfeldbruck,2002,0
09179,Fürstenfeldbruck,2003,0
09179,Fürstenfeldbruck,2004,0
09179,Fürstenfeldbruck,2005,0
09179,Fürstenfeldbruck,2006,0
09179,Fürstenfeldbruck,2007,0
09179,Fürstenfeldbruck,2008,0
09179,Fürstenfeldbruck,2009,0
09179,Fürstenfeldbruck,2010,0
09179,Fürstenfeldbruck,2011,0
09179,Fürstenfeldbruck,2012,0
09179,Fürstenfeldbruck,2013,0
09179,Fürstenfeldbruck,2014,0
09179,Fürstenfeldbruck,2015,0
09179,Fürstenfeldbruck,2016,0
09179,Fürstenfeldbruck,2017,0
09180,Garmisch-Partenkirchen,1998,0
09180,Garmisch-Partenkirchen,1999,0
09180,Garmisch-Partenkirchen,2000,0
09180,Garmisch-Partenkirchen,2001,0
09180,Garmisch-Partenkirchen,2002,0
09180,Garmisch-Partenkirchen,2003,0
09180,Garmisch-Partenkirchen,2004,0
09180,Garmisch-Partenkirchen,2005,0
09180,Garmisch-Partenkirchen,2006,0
09180,Garmisch-Partenkirchen,2007,0
09180,Garmisch-Partenkirchen,2008,0
09180,Garmisch-Partenkirchen,2009,0
09180,Garmisch-Partenkirchen,2010,0
09180,Garmisch-Partenkirchen,2011,0
09180,Garmisch-Partenkirchen,2012,0
09180,Garmisch-Partenkirchen,2013,0
09180,Garmisch-Partenkirchen,2014,0
09180,Garmisch-Partenkirchen,2015,0
09180,Garmisch-Partenkirchen,2016,0
09180,Garmisch-Partenkirchen,2017,0
09181,Landsberg am Lech,1998,0
09181,Landsberg am Lech,1999,0
09181,Landsberg am Lech,2000,0
09181,Landsberg am Lech,2001,0
09181,Landsberg am Lech,2002,0
09181,Landsberg am Lech,2003,0
09181,Landsberg am Lech,2004,0
09181,Landsberg am Lech,2005,0
09181,Landsberg am Lech,2006,0
09181,Landsberg am Lech,2007,0
09181,Landsberg am Lech,2008,0
09181,Landsberg am Lech,2009,0
09181,Landsberg am Lech,2010,0
09181,Landsberg am Lech,2011,0
09181,Landsberg am Lech,2012,0
09181,Landsberg am Lech,2013,0
09181,Landsberg am Lech,2014,0
09181,Landsberg am Lech,2015,0
09181,Landsberg am Lech,2016,0
09181,Landsberg am Lech,2017,0
09182,Miesbach,1998,0
09182,Miesbach,1999,0
09182,Miesbach,2000,0
09182,Miesbach,2001,0
09182,Miesbach,2002,0
09182,Miesbach,2003,0
09182,Miesbach,2004,0
09182,Miesbach,2005,0
09182,Miesbach,2006,0
09182,Miesbach,2007,0
09182,Miesbach,2008,0
09182,Miesbach,2009,0
09182,Miesbach,2010,0
09182,Miesbach,2011,0
09182,Miesbach,2012,0
09182,Miesbach,2013,0
09182,Miesbach,2014,0
09182,Miesbach,2015,0
09182,Miesbach,2016,0
09182,Miesbach,2017,0
09183,Mühldorf a.Inn,1998,0
09183,Mühldorf a.Inn,1999,0
09183,Mühldorf a.Inn,2000,0
09183,Mühldorf a.Inn,2001,0
09183,Mühldorf a.Inn,2002,0
09183,Mühldorf a.Inn,2003,0
09183,Mühldorf a.Inn,2004,0
09183,Mühldorf a.Inn,2005,0
09183,Mühldorf a.Inn,2006,0
09183,Mühldorf a.Inn,2007,0
09183,Mühldorf a.Inn,2008,0
09183,Mühldorf a.Inn,2009,0
09183,Mühldorf a.Inn,2010,0
09183,Mühldorf a.Inn,2011,0
09183,Mühldorf a.Inn,2012,0
09183,Mühldorf a.Inn,2013,0
09183,Mühldorf a.Inn,2014,0
09183,Mühldorf a.Inn,2015,0
09183,Mühldorf a.Inn,2016,0
09183,Mühldorf a.Inn,2017,2.4
09184,München,1998,0
09184,München,1999,0
09184,München,2000,0
09184,München,2001,0
09184,München,2002,0
09184,München,2003,0
09184,München,2004,0
09184,München,2005,0
09184,München,2006,0
09184,München,2007,0
09184,München,2008,0
09184,München,2009,0
09184,München,2010,0
09184,München,2011,0.5
09184,München,2012,0.8
09184,München,2013,0.8
09184,München,2014,0.8
09184,München,2015,0.8
09184,München,2016,0.8
09184,München,2017,9
09185,Neuburg-Schrobenhausen,1998,0
09185,Neuburg-Schrobenhausen,1999,0
09185,Neuburg-Schrobenhausen,2000,0
09185,Neuburg-Schrobenhausen,2001,0
09185,Neuburg-Schrobenhausen,2002,0
09185,Neuburg-Schrobenhausen,2003,0
09185,Neuburg-Schrobenhausen,2004,0
09185,Neuburg-Schrobenhausen,2005,0
09185,Neuburg-Schrobenhausen,2006,0
09185,Neuburg-Schrobenhausen,2007,0
09185,Neuburg-Schrobenhausen,2008,0
09185,Neuburg-Schrobenhausen,2009,0
09185,Neuburg-Schrobenhausen,2010,0
09185,Neuburg-Schrobenhausen,2011,0
09185,Neuburg-Schrobenhausen,2012,0
09185,Neuburg-Schrobenhausen,2013,0
09185,Neuburg-Schrobenhausen,2014,0
09185,Neuburg-Schrobenhausen,2015,0
09185,Neuburg-Schrobenhausen,2016,0
09185,Neuburg-Schrobenhausen,2017,0
09186,Pfaffenhofen a.d.Ilm,1998,0
09186,Pfaffenhofen a.d.Ilm,1999,0
09186,Pfaffenhofen a.d.Ilm,2000,0
09186,Pfaffenhofen a.d.Ilm,2001,0
09186,Pfaffenhofen a.d.Ilm,2002,0
09186,Pfaffenhofen a.d.Ilm,2003,0
09186,Pfaffenhofen a.d.Ilm,2004,0
09186,Pfaffenhofen a.d.Ilm,2005,0
09186,Pfaffenhofen a.d.Ilm,2006,0
09186,Pfaffenhofen a.d.Ilm,2007,0
09186,Pfaffenhofen a.d.Ilm,2008,0
09186,Pfaffenhofen a.d.Ilm,2009,0
09186,Pfaffenhofen a.d.Ilm,2010,0
09186,Pfaffenhofen a.d.Ilm,2011,0
09186,Pfaffenhofen a.d.Ilm,2012,0
09186,Pfaffenhofen a.d.Ilm,2013,0
09186,Pfaffenhofen a.d.Ilm,2014,0
09186,Pfaffenhofen a.d.Ilm,2015,0
09186,Pfaffenhofen a.d.Ilm,2016,0
09186,Pfaffenhofen a.d.Ilm,2017,0
09187,Rosenheim,1998,0
09187,Rosenheim,1999,0
09187,Rosenheim,2000,0
09187,Rosenheim,2001,0
09187,Rosenheim,2002,0
09187,Rosenheim,2003,0
09187,Rosenheim,2004,0
09187,Rosenheim,2005,0
09187,Rosenheim,2006,0
09187,Rosenheim,2007,0
09187,Rosenheim,2008,0
09187,Rosenheim,2009,0
09187,Rosenheim,2010,0
09187,Rosenheim,2011,0
09187,Rosenheim,2012,0
09187,Rosenheim,2013,0
09187,Rosenheim,2014,0
09187,Rosenheim,2015,0
09187,Rosenheim,2016,0
09187,Rosenheim,2017,0
09188,Starnberg,1998,0
09188,Starnberg,1999,0
09188,Starnberg,2000,0
09188,Starnberg,2001,0
09188,Starnberg,2002,0
09188,Starnberg,2003,0
09188,Starnberg,2004,0
09188,Starnberg,2005,0
09188,Starnberg,2006,0
09188,Starnberg,2007,0
09188,Starnberg,2008,0
09188,Starnberg,2009,0
09188,Starnberg,2010,0
09188,Starnberg,2011,0
09188,Starnberg,2012,0
09188,Starnberg,2013,0
09188,Starnberg,2014,0
09188,Starnberg,2015,30.3
09188,Starnberg,2016,0
09188,Starnberg,2017,0
09189,Traunstein,1998,0
09189,Traunstein,1999,0
09189,Traunstein,2000,0
09189,Traunstein,2001,0
09189,Traunstein,2002,0
09189,Traunstein,2003,0
09189,Traunstein,2004,0
09189,Traunstein,2005,0
09189,Traunstein,2006,0
09189,Traunstein,2007,0
09189,Traunstein,2008,0
09189,Traunstein,2009,0
09189,Traunstein,2010,0
09189,Traunstein,2011,0
09189,Traunstein,2012,0
09189,Traunstein,2013,0
09189,Traunstein,2014,0.1
09189,Traunstein,2015,0
09189,Traunstein,2016,0
09189,Traunstein,2017,0
09190,Weilheim-Schongau,1998,0
09190,Weilheim-Schongau,1999,0
09190,Weilheim-Schongau,2000,0
09190,Weilheim-Schongau,2001,0
09190,Weilheim-Schongau,2002,0
09190,Weilheim-Schongau,2003,0
09190,Weilheim-Schongau,2004,0
09190,Weilheim-Schongau,2005,0
09190,Weilheim-Schongau,2006,0
09190,Weilheim-Schongau,2007,0
09190,Weilheim-Schongau,2008,0
09190,Weilheim-Schongau,2009,0
09190,Weilheim-Schongau,2010,0
09190,Weilheim-Schongau,2011,0
09190,Weilheim-Schongau,2012,0
09190,Weilheim-Schongau,2013,0
09190,Weilheim-Schongau,2014,0
09190,Weilheim-Schongau,2015,0
